item_id,figure1,figure2,figure3,figure4,figure5,figure6,figure7,figure8,choice1,choice2,choice3,choice4,solution,masked_idx,seq_order,choice_order,pattern,trial_type
314343,hteaw,rthae,olrecihpet,hteaw,hteaw,rthae,olrecihpet,hteaw,yke,rthae,olrecihpet,hteaw,hteaw,4,36125704,3012,ABCAABCA,experiment
422173,atrs,yiapdmr,olrecihpet,haremm,haremm,olrecihpet,yiapdmr,atrs,atrs,yiapdmr,olrecihpet,haremm,haremm,4,23014657,1203,ABCDDCBA,experiment
40398,atrs,haremm,olrecihpet,rtrcao,rukct,rukct,rtrcao,olrecihpet,haremm,rukct,olrecihpet,atrs,rukct,4,51463702,3201,ABCDEEDC,experiment
428986,rthae,yiapdmr,yiapdmr,rthae,olrecihpet,rtrcao,rtrcao,olrecihpet,olrecihpet,yiapdmr,rtrcao,rthae,olrecihpet,4,43251076,321,ABBACDDC,experiment
530102,rukct,eey,eey,rtrcao,rukct,eey,eey,rtrcao,rukct,eey,rtrcao,yiapdmr,rukct,4,36507241,132,ABBCABBC,experiment
75115,yke,rtrcao,eey,yke,yke,rtrcao,eey,yke,yke,rtrcao,eey,olrecihpet,yke,4,41062573,2310,ABCAABCA,experiment
508011,yke,rtrcao,uns,rukct,rukct,uns,rtrcao,yke,yke,rtrcao,uns,rukct,rukct,4,6253147,2310,ABCDDCBA,experiment
127940,eey,yiapdmr,ecbu,atrs,yke,yke,atrs,ecbu,yiapdmr,ecbu,yke,atrs,yke,4,12340657,1203,ABCDEEDC,experiment
526746,rukct,rukct,rukct,rtrcao,rukct,rukct,rukct,rtrcao,lbbu,rukct,rtrcao,uns,rukct,4,46017235,3201,AAABAAAB,experiment
182672,lebl,turaig,lebl,turaig,haremm,uns,haremm,uns,lebl,uns,haremm,turaig,haremm,4,61073452,3210,ABABCDCD,experiment
516999,yiapdmr,misle,misle,yiapdmr,yiapdmr,misle,misle,yiapdmr,uns,yiapdmr,misle,lbbu,yiapdmr,4,75012463,1032,ABBAABBA,experiment
523134,hteaw,rukct,rukct,eey,hteaw,rukct,rukct,eey,lbbu,eey,hteaw,rukct,hteaw,4,64103752,1023,ABBCABBC,experiment
537022,rthae,yiapdmr,yiapdmr,olrecihpet,rthae,yiapdmr,yiapdmr,olrecihpet,yiapdmr,rthae,olrecihpet,lebl,rthae,4,64510372,3021,ABBCABBC,experiment
634897,yke,haremm,haremm,turaig,yke,haremm,haremm,turaig,misle,yke,haremm,turaig,yke,4,31540627,2301,ABBCABBC,experiment
333697,lbbu,lbbu,lbbu,rukct,lbbu,lbbu,lbbu,rukct,lbbu,rthae,eey,rukct,lbbu,4,37462105,1320,AAABAAAB,experiment
393645,ecbu,ecbu,ecbu,rthae,ecbu,ecbu,ecbu,rthae,ecbu,atrs,olrecihpet,rthae,ecbu,4,51230467,1320,AAABAAAB,experiment
312333,rukct,rtrcao,rukct,rtrcao,misle,rthae,misle,rthae,rthae,rukct,misle,rtrcao,misle,4,25147360,1320,ABABCDCD,experiment
495006,atrs,rthae,rthae,atrs,atrs,rthae,rthae,atrs,yiapdmr,atrs,hteaw,rthae,atrs,4,64310275,1320,ABBAABBA,experiment
321829,haremm,yiapdmr,yiapdmr,haremm,haremm,yiapdmr,yiapdmr,haremm,yiapdmr,lbbu,rukct,haremm,haremm,4,75146230,132,ABBAABBA,experiment
100759,yke,yiapdmr,yiapdmr,yke,rukct,turaig,turaig,rukct,turaig,yke,rukct,yiapdmr,rukct,4,54761320,3210,ABBACDDC,experiment
167465,hteaw,rthae,lebl,turaig,turaig,lebl,rthae,hteaw,hteaw,turaig,lebl,rthae,turaig,4,20576314,1230,ABCDDCBA,experiment
112347,rukct,misle,yiapdmr,turaig,uns,uns,turaig,yiapdmr,uns,yiapdmr,rukct,misle,uns,4,62410537,3201,ABCDEEDC,experiment
613040,turaig,uns,uns,turaig,yiapdmr,atrs,atrs,yiapdmr,yiapdmr,uns,atrs,turaig,yiapdmr,4,46701235,3012,ABBACDDC,experiment
331726,yke,rtrcao,rukct,yke,yke,rtrcao,rukct,yke,rukct,yke,rtrcao,ecbu,yke,4,2365714,1032,ABCAABCA,experiment
457338,hteaw,rukct,eey,hteaw,hteaw,rukct,eey,hteaw,eey,turaig,hteaw,rukct,hteaw,4,62715340,231,ABCAABCA,experiment
588100,olrecihpet,rtrcao,uns,yiapdmr,yiapdmr,uns,rtrcao,olrecihpet,uns,rtrcao,yiapdmr,olrecihpet,yiapdmr,4,65237104,1203,ABCDDCBA,experiment
505015,haremm,turaig,lebl,hteaw,yiapdmr,yiapdmr,hteaw,lebl,turaig,hteaw,yiapdmr,haremm,yiapdmr,4,1742653,213,ABCDEEDC,experiment
144856,rthae,rthae,rthae,lbbu,rthae,rthae,rthae,lbbu,misle,haremm,rthae,lbbu,rthae,5,74021536,3201,AAABAAAB,experiment
106106,atrs,yke,atrs,yke,misle,yiapdmr,misle,yiapdmr,yiapdmr,misle,yke,atrs,yiapdmr,5,60231574,2130,ABABCDCD,experiment
222639,misle,olrecihpet,misle,olrecihpet,hteaw,rtrcao,hteaw,rtrcao,rtrcao,olrecihpet,hteaw,misle,rtrcao,5,13702465,3012,ABABCDCD,experiment
331497,uns,rthae,rthae,uns,uns,rthae,rthae,uns,rukct,rthae,uns,lebl,rthae,5,63127450,2130,ABBAABBA,experiment
605684,lebl,atrs,atrs,lebl,ecbu,hteaw,hteaw,ecbu,atrs,lebl,ecbu,hteaw,hteaw,5,71304625,3201,ABBACDDC,experiment
314343,hteaw,rthae,olrecihpet,hteaw,hteaw,rthae,olrecihpet,hteaw,hteaw,rthae,lebl,olrecihpet,rthae,5,36125704,3012,ABCAABCA,experiment
422173,atrs,yiapdmr,olrecihpet,haremm,haremm,olrecihpet,yiapdmr,atrs,haremm,olrecihpet,atrs,yiapdmr,olrecihpet,5,23014657,1203,ABCDDCBA,experiment
40398,atrs,haremm,olrecihpet,rtrcao,rukct,rukct,rtrcao,olrecihpet,haremm,olrecihpet,atrs,rukct,rukct,5,51463702,3201,ABCDEEDC,experiment
428986,rthae,yiapdmr,yiapdmr,rthae,olrecihpet,rtrcao,rtrcao,olrecihpet,rtrcao,rthae,yiapdmr,olrecihpet,rtrcao,5,43251076,321,ABBACDDC,experiment
530102,rukct,eey,eey,rtrcao,rukct,eey,eey,rtrcao,eey,lbbu,rtrcao,rukct,eey,5,36507241,132,ABBCABBC,experiment
75115,yke,rtrcao,eey,yke,yke,rtrcao,eey,yke,rtrcao,yke,lbbu,eey,rtrcao,5,41062573,2310,ABCAABCA,experiment
508011,yke,rtrcao,uns,rukct,rukct,uns,rtrcao,yke,rukct,rtrcao,yke,uns,uns,5,6253147,2310,ABCDDCBA,experiment
127940,eey,yiapdmr,ecbu,atrs,yke,yke,atrs,ecbu,atrs,ecbu,yke,eey,yke,5,12340657,1203,ABCDEEDC,experiment
526746,rukct,rukct,rukct,rtrcao,rukct,rukct,rukct,rtrcao,ecbu,yiapdmr,rukct,rtrcao,rukct,5,46017235,3201,AAABAAAB,experiment
182672,lebl,turaig,lebl,turaig,haremm,uns,haremm,uns,uns,lebl,turaig,haremm,uns,5,61073452,3210,ABABCDCD,experiment
516999,yiapdmr,misle,misle,yiapdmr,yiapdmr,misle,misle,yiapdmr,hteaw,yiapdmr,olrecihpet,misle,misle,5,75012463,1032,ABBAABBA,experiment
523134,hteaw,rukct,rukct,eey,hteaw,rukct,rukct,eey,hteaw,rukct,yke,eey,rukct,5,64103752,1023,ABBCABBC,experiment
537022,rthae,yiapdmr,yiapdmr,olrecihpet,rthae,yiapdmr,yiapdmr,olrecihpet,olrecihpet,uns,rthae,yiapdmr,yiapdmr,5,64510372,3021,ABBCABBC,experiment
634897,yke,haremm,haremm,turaig,yke,haremm,haremm,turaig,haremm,yke,hteaw,turaig,haremm,5,31540627,2301,ABBCABBC,experiment
333697,lbbu,lbbu,lbbu,rukct,lbbu,lbbu,lbbu,rukct,ecbu,lbbu,rukct,hteaw,lbbu,5,37462105,1320,AAABAAAB,experiment
393645,ecbu,ecbu,ecbu,rthae,ecbu,ecbu,ecbu,rthae,ecbu,rthae,lebl,yiapdmr,ecbu,5,51230467,1320,AAABAAAB,experiment
312333,rukct,rtrcao,rukct,rtrcao,misle,rthae,misle,rthae,misle,rthae,rtrcao,rukct,rthae,5,25147360,1320,ABABCDCD,experiment
495006,atrs,rthae,rthae,atrs,atrs,rthae,rthae,atrs,haremm,atrs,rthae,rukct,rthae,5,64310275,1320,ABBAABBA,experiment
321829,haremm,yiapdmr,yiapdmr,haremm,haremm,yiapdmr,yiapdmr,haremm,yiapdmr,ecbu,turaig,haremm,yiapdmr,5,75146230,132,ABBAABBA,experiment
100759,yke,yiapdmr,yiapdmr,yke,rukct,turaig,turaig,rukct,yke,yiapdmr,rukct,turaig,turaig,5,54761320,3210,ABBACDDC,experiment
167465,hteaw,rthae,lebl,turaig,turaig,lebl,rthae,hteaw,lebl,turaig,hteaw,rthae,lebl,5,20576314,1230,ABCDDCBA,experiment
112347,rukct,misle,yiapdmr,turaig,uns,uns,turaig,yiapdmr,yiapdmr,uns,rukct,misle,uns,5,62410537,3201,ABCDEEDC,experiment
613040,turaig,uns,uns,turaig,yiapdmr,atrs,atrs,yiapdmr,turaig,atrs,yiapdmr,uns,atrs,5,46701235,3012,ABBACDDC,experiment
331726,yke,rtrcao,rukct,yke,yke,rtrcao,rukct,yke,yke,rukct,rtrcao,olrecihpet,rtrcao,5,2365714,1032,ABCAABCA,experiment
457338,hteaw,rukct,eey,hteaw,hteaw,rukct,eey,hteaw,ecbu,eey,hteaw,rukct,rukct,5,62715340,231,ABCAABCA,experiment
588100,olrecihpet,rtrcao,uns,yiapdmr,yiapdmr,uns,rtrcao,olrecihpet,uns,yiapdmr,olrecihpet,rtrcao,uns,5,65237104,1203,ABCDDCBA,experiment
505015,haremm,turaig,lebl,hteaw,yiapdmr,yiapdmr,hteaw,lebl,hteaw,yiapdmr,turaig,haremm,yiapdmr,5,1742653,213,ABCDEEDC,experiment
144856,rthae,rthae,rthae,lbbu,rthae,rthae,rthae,lbbu,lbbu,hteaw,rthae,haremm,rthae,6,74021536,3201,AAABAAAB,experiment
106106,atrs,yke,atrs,yke,misle,yiapdmr,misle,yiapdmr,yke,misle,atrs,yiapdmr,misle,6,60231574,2130,ABABCDCD,experiment
222639,misle,olrecihpet,misle,olrecihpet,hteaw,rtrcao,hteaw,rtrcao,rtrcao,hteaw,misle,olrecihpet,hteaw,6,13702465,3012,ABABCDCD,experiment
331497,uns,rthae,rthae,uns,uns,rthae,rthae,uns,rtrcao,yiapdmr,rthae,uns,rthae,6,63127450,2130,ABBAABBA,experiment
605684,lebl,atrs,atrs,lebl,ecbu,hteaw,hteaw,ecbu,ecbu,lebl,atrs,hteaw,hteaw,6,71304625,3201,ABBACDDC,experiment
314343,hteaw,rthae,olrecihpet,hteaw,hteaw,rthae,olrecihpet,hteaw,rthae,olrecihpet,lebl,hteaw,olrecihpet,6,36125704,3012,ABCAABCA,experiment
422173,atrs,yiapdmr,olrecihpet,haremm,haremm,olrecihpet,yiapdmr,atrs,haremm,yiapdmr,olrecihpet,atrs,yiapdmr,6,23014657,1203,ABCDDCBA,experiment
40398,atrs,haremm,olrecihpet,rtrcao,rukct,rukct,rtrcao,olrecihpet,rtrcao,haremm,atrs,rukct,rtrcao,6,51463702,3201,ABCDEEDC,experiment
428986,rthae,yiapdmr,yiapdmr,rthae,olrecihpet,rtrcao,rtrcao,olrecihpet,yiapdmr,rthae,rtrcao,olrecihpet,rtrcao,6,43251076,321,ABBACDDC,experiment
530102,rukct,eey,eey,rtrcao,rukct,eey,eey,rtrcao,haremm,rtrcao,rukct,eey,eey,6,36507241,132,ABBCABBC,experiment
75115,yke,rtrcao,eey,yke,yke,rtrcao,eey,yke,eey,yke,rthae,rtrcao,eey,6,41062573,2310,ABCAABCA,experiment
508011,yke,rtrcao,uns,rukct,rukct,uns,rtrcao,yke,uns,yke,rtrcao,rukct,rtrcao,6,6253147,2310,ABCDDCBA,experiment
127940,eey,yiapdmr,ecbu,atrs,yke,yke,atrs,ecbu,ecbu,yke,eey,atrs,atrs,6,12340657,1203,ABCDEEDC,experiment
526746,rukct,rukct,rukct,rtrcao,rukct,rukct,rukct,rtrcao,olrecihpet,rukct,yke,rtrcao,rukct,6,46017235,3201,AAABAAAB,experiment
182672,lebl,turaig,lebl,turaig,haremm,uns,haremm,uns,turaig,uns,haremm,lebl,haremm,6,61073452,3210,ABABCDCD,experiment
516999,yiapdmr,misle,misle,yiapdmr,yiapdmr,misle,misle,yiapdmr,yiapdmr,misle,rukct,eey,misle,6,75012463,1032,ABBAABBA,experiment
523134,hteaw,rukct,rukct,eey,hteaw,rukct,rukct,eey,rtrcao,eey,rukct,hteaw,rukct,6,64103752,1023,ABBCABBC,experiment
537022,rthae,yiapdmr,yiapdmr,olrecihpet,rthae,yiapdmr,yiapdmr,olrecihpet,uns,rthae,olrecihpet,yiapdmr,yiapdmr,6,64510372,3021,ABBCABBC,experiment
634897,yke,haremm,haremm,turaig,yke,haremm,haremm,turaig,haremm,turaig,rthae,yke,haremm,6,31540627,2301,ABBCABBC,experiment
333697,lbbu,lbbu,lbbu,rukct,lbbu,lbbu,lbbu,rukct,rtrcao,lbbu,rukct,ecbu,lbbu,6,37462105,1320,AAABAAAB,experiment
393645,ecbu,ecbu,ecbu,rthae,ecbu,ecbu,ecbu,rthae,misle,rthae,ecbu,rtrcao,ecbu,6,51230467,1320,AAABAAAB,experiment
312333,rukct,rtrcao,rukct,rtrcao,misle,rthae,misle,rthae,rtrcao,misle,rthae,rukct,misle,6,25147360,1320,ABABCDCD,experiment
495006,atrs,rthae,rthae,atrs,atrs,rthae,rthae,atrs,atrs,lebl,rthae,yiapdmr,rthae,6,64310275,1320,ABBAABBA,experiment
321829,haremm,yiapdmr,yiapdmr,haremm,haremm,yiapdmr,yiapdmr,haremm,rukct,yiapdmr,yke,haremm,yiapdmr,6,75146230,132,ABBAABBA,experiment
100759,yke,yiapdmr,yiapdmr,yke,rukct,turaig,turaig,rukct,rukct,yiapdmr,yke,turaig,turaig,6,54761320,3210,ABBACDDC,experiment
167465,hteaw,rthae,lebl,turaig,turaig,lebl,rthae,hteaw,hteaw,turaig,rthae,lebl,rthae,6,20576314,1230,ABCDDCBA,experiment
112347,rukct,misle,yiapdmr,turaig,uns,uns,turaig,yiapdmr,rukct,turaig,uns,misle,turaig,6,62410537,3201,ABCDEEDC,experiment
613040,turaig,uns,uns,turaig,yiapdmr,atrs,atrs,yiapdmr,yiapdmr,turaig,uns,atrs,atrs,6,46701235,3012,ABBACDDC,experiment
331726,yke,rtrcao,rukct,yke,yke,rtrcao,rukct,yke,rtrcao,rthae,yke,rukct,rukct,6,2365714,1032,ABCAABCA,experiment
457338,hteaw,rukct,eey,hteaw,hteaw,rukct,eey,hteaw,hteaw,rukct,eey,atrs,eey,6,62715340,231,ABCAABCA,experiment
588100,olrecihpet,rtrcao,uns,yiapdmr,yiapdmr,uns,rtrcao,olrecihpet,yiapdmr,uns,rtrcao,olrecihpet,rtrcao,6,65237104,1203,ABCDDCBA,experiment
505015,haremm,turaig,lebl,hteaw,yiapdmr,yiapdmr,hteaw,lebl,haremm,yiapdmr,turaig,hteaw,hteaw,6,1742653,213,ABCDEEDC,experiment
